,Artist,Track,ID,energy,acousticness,valence,danceability,tempo,Genre
1453,Cake,I Will Survive,0qgiFuYhYuwtFXEwYakddE,0.6829999999999999,0.303,0.9009999999999999,0.507,95.73200000000001,cover
1454,Canned Heat,On the Road Again,1GwdWdvSumgsgKorY9qA2g,0.182,0.879,0.21600000000000003,0.466,128.811,blues rock
1455,Chapterhouse,Mesmerise,6bEbOvzviHrQEYjpuEvgje,0.578,0.00022400000000000002,0.6659999999999999,0.47700000000000004,88.04299999999999,shoegaze
1456,Charli XCX,Babygirl,1G2uiB6xTRkfrZvG7jk4Sc,0.943,0.004229999999999999,0.275,0.624,91.969,mixtape
1458,Charlotte Lawrence,Sleep Talking,4M0WfSYF2z5FCRgQDOck9O,0.762,0.45299999999999996,0.5820000000000001,0.669,102.005,pop
1459,Cheryl,Under the Sun,5DRLxox45OZGJycLUhJ4h7,0.6859999999999999,0.0146,0.8270000000000001,0.74,87.79799999999999,pop
1460,Cocteau Twins,Otterley,5GO0qzKdvndy7g9r0iKEDz,0.205,0.919,0.0436,0.149,95.126,dream pop
1461,Coldplay,Every Teardrop Is A Waterfal,2U8g9wVcUu9wsg6i7sFSv8,0.732,0.0019399999999999999,0.33299999999999996,0.425,117.98,rock
1462,Coldplay,Green Eyes,3ou9rSNUQnE7XYmJkUUIOc,0.405,0.539,0.233,0.607,129.543,rock
1463,Coldplay,Paradise,6nek1Nin9q48AVZcWs9e9D,0.585,0.0509,0.212,0.449,139.631,rock
1464,Coldplay,Warning Sign,4bPkBHKLKd9WHizsvM2zV3,0.433,0.0942,0.0395,0.532,140.666,rock
1465,Creed Bratton,All The Faces,4BJhs8XWyr2M4MLvS4CSKx,0.138,0.7,0.434,0.623,104.07,the office
1466,Creedence Clearwater Revival,Effigy,5tExbDqNGYDcLCYBFIdcN1,0.545,0.0583,0.38299999999999995,0.35,77.08,Southern Rock
1467,Creedence Clearwater Revival,Feelin' Blue,4YDIm7KU50tf4lXVC4EBzc,0.489,0.435,0.8640000000000001,0.7809999999999999,101.95700000000001,classic rock
1468,Daft Punk,One More Time,0DiWol3AO6WpXZgp0goxAV,0.6970000000000001,0.0193,0.47600000000000003,0.611,122.75200000000001,electronic
1469,David Bowie,Always Crashing in the Same Car,73HwMEPCCCEqKFYONpOxe9,0.731,0.0204,0.486,0.51,105.275,rock
1471,Depeche Mode,Barrel of a Gun,5COH2h5ncTVFfAUhBM2J7k,0.9490000000000001,0.0221,0.7070000000000001,0.522,165.872,electronic
1472,Depeche Mode,Jazz Thieves,0INjx1hsBuyXAnaNh9ajpB,0.131,0.872,0.21899999999999997,0.58,147.92700000000002,instrumental
1473,Depeche Mode,Nothing To Fear,7GrVsf66Jy8GgRNUdXxFys,0.862,0.0313,0.6859999999999999,0.586,118.927,electronic
1474,Depeche Mode,Satellite,4Gx9h4YIHHRlOd8MdJWVB5,0.42,0.0785,0.924,0.862,88.542,electronic
1475,Depeche Mode,Stripped,20BDMQu40KIUxUeFusq6eq,0.635,0.218,0.629,0.47,180.68400000000003,new wave
1476,Depeche Mode,The Meaning of Love,4QegF9gxwqAgt1PcM3ZL1F,0.41600000000000004,0.11699999999999999,0.9640000000000001,0.722,150.359,synthpop
1477,Doja Cat,Bottom Bitch,1L0z2CQKrKJ2spYSMkfim9,0.825,0.00265,0.484,0.696,160.02,emo rap
1478,Doja Cat,Talk Dirty,1j6NZFHrpc09YmEZuSlmwf,0.743,0.271,0.402,0.603,168.005,rap
1479,Dolly Parton,Jolene,2SpEHTbUuebeLkgs9QB7Ue,0.537,0.5660000000000001,0.809,0.674,110.57799999999999,country
1480,Dope Lemon,Coyote,088iIzxN7SRUqSiidiQPei,0.875,0.0156,0.546,0.5529999999999999,104.26700000000001,animals
1481,Eagles,Hotel California,40riOy7x9W7GXjyGp4pjAv,0.508,0.0057399999999999994,0.609,0.579,147.125,classic rock
1483,Echo & the Bunnymen,Crocodiles,5R4P4m35fQmlyxnIIhGm0m,0.847,0.000135,0.825,0.345,164.304,post-punk
1484,Echo & the Bunnymen,Do It Clean,5UBwj5nkXWNuhpIbVirNsX,0.727,0.0041600000000000005,0.7659999999999999,0.408,149.694,post-punk
1485,Echo & the Bunnymen,Silver,5fHQo2XBn6gQjlI7YbbVhl,0.945,0.0333,0.685,0.485,135.996,80s
1486,Echo & the Bunnymen,Villiers Terrace,1DNDLJCWn2sER53dfQhtHj,0.878,0.00125,0.752,0.37799999999999995,143.72299999999998,post-punk
1487,Eminem,Mockingbird,561jH07mF1jHuk7KlaeF0s,0.6779999999999999,0.209,0.254,0.637,84.039,rap
1488,Ernesto Cortazar,Beethoven's Silence,2jrc5wSJd4NYsewjDsoNEa,0.272,0.975,0.0873,0.272,140.672,piano
1489,For Against,Medication,1GUrAYkUOQ8njji7acYhsv,0.809,1.7199999999999998e-05,0.5579999999999999,0.193,150.941,jangle pop
1490,Fossils,Bishakto Manush,4XOevOLI1X5MDcd2UIo6KZ,0.639,0.187,0.335,0.39299999999999996,136.55100000000002,bengali
1491,Franz Ferdinand,Tell Her Tonight,7pUqB61Uo7D9qIDTe2s2xr,0.593,0.00021099999999999998,0.66,0.534,123.926,indie
1492,Franz Ferdinand,Walk Away,5nxNqPGJJD1hwh2v2WZhje,0.8340000000000001,0.122,0.512,0.585,124.117,indie rock
1494,Ghostly Kisses,Touch (Acoustic),1RydCjDjMYkgAEfI3o7Q6z,0.122,0.986,0.213,0.57,140.054,romantic
1495,Gorillaz,O Green World,4hNPMfFHauPIbOKvdYqFt7,0.768,0.00201,0.858,0.672,122.583,alternative
1496,Gorillaz,Tomorrow Comes Today,3qdDjz9kOvquEFbvXBYOMQ,0.596,0.0071,0.561,0.7509999999999999,93.213,alternative
1497,Grateful Dead,Casey Jones,7LbfuQVct78YoghmoPtsQ8,0.405,0.385,0.828,0.6709999999999999,99.678,classic rock
1498,Grayson Kessenich,Under the Moonlight,7DBpyEXRUDqYDn5ha5ZAPD,0.5479999999999999,0.00972,0.439,0.285,169.72099999999998,8 of 10 stars
1499,Green Day,21 Guns,64yrDBpcdwEdNY9loyEGbX,0.742,0.0518,0.41600000000000004,0.268,159.779,punk rock
1500,Guster,Lightning Rod,1Bs1JW79C6kAUAvhIIeSIv,0.264,0.797,0.11199999999999999,0.198,76.75,rock
1501,Guster,Manifest Destiny,48yBaEjUCHgsxM6jiO2nWA,0.645,0.0478,0.64,0.59,139.952,rock
1502,Guster,The Captain,0zfrJyhU6ge55xTNXaS1QY,0.86,0.00021,0.5579999999999999,0.348,114.926,rock
1503,Guster,The New Underground,2IIMPTX102SO40MGf9fGWn,0.868,0.00011,0.727,0.355,157.086,indie
1504,Harry Styles,Watermelon Sugar,6UelLqGlWMcVH1E5c4H7lY,0.816,0.122,0.557,0.5479999999999999,95.39,pop
1505,Harshit Saxena,Hale Dil,6GQK4G5o60E8YA18DGpAzv,0.899,0.599,0.5589999999999999,0.494,79.895,bollywood
1506,Hayley Williams,Leave It Alone,5ccn0VZg8HQZsZXxGx7UZQ,0.33899999999999997,0.569,0.442,0.57,88.963,art rock
1513,Hozier,Arsonist's Lullabye,1UWhx0pFZccP4jdCIZsj7U,0.373,0.6729999999999999,0.184,0.46299999999999997,64.831,folk
1514,Hozier,Take Me to Church,1CS7Sd1u5tWkstBhpssyjP,0.664,0.634,0.43700000000000006,0.5660000000000001,128.945,indie
1515,Japan,Quiet Life,7GTcfdzY73zsDINXbBzV7B,0.6859999999999999,0.0105,0.843,0.665,130.859,new wave
1516,Jefferson Airplane,In The Morning,1FCzqMyUdl2YW1JGU2ungx,0.447,0.0959,0.652,0.433,94.51799999999999,blues
1517,Jefferson Airplane,Plastic Fantastic Lover,3fNvTmIR68qzusVAUhSwk3,0.505,0.578,0.715,0.409,206.64700000000002,Psychedelic Rock
1518,Joan Baez,Donna Donna,49uBVeaM3ixGD8VIeqh9KI,0.0233,0.9570000000000001,0.389,0.579,117.444,folk
1519,John Denver,Annie's Song,4J0DbyODwZJcmIAiTSJfMF,0.305,0.871,0.46399999999999997,0.304,146.066,country
1520,John Denver,Leaving on a Jet Plane,3D8dwH690MXQRhtIZTSS9c,0.188,0.852,0.629,0.406,120.757,country
1523,Joy Division,Glass,4wuZsrGCkXZidmj1y54N3H,0.9109999999999999,0.0283,0.563,0.455,155.884,post-punk
1524,Joy Division,Novelty,1sahCP9x5iITJpbhFzlDnM,0.816,0.000279,0.514,0.527,148.412,post-punk
1527,Joy Division,Twenty-Four Hours,36HznXQNGoen7dwq4Vv6nP,0.879,0.0066,0.647,0.363,131.73,favorite songs
1528,Kara's Flowers,Myself,5xhXENAUlC0z3F5ZLrQtGz,0.8059999999999999,0.0622,0.7020000000000001,0.555,117.008,once it was my favourite song
1529,Kavinsky,Nightcall,0U0ldCRmgCqhVvD6ksG63j,0.8740000000000001,0.00842,0.361,0.532,91.038,electronic
1530,Kero Kero Bonito,Forever Summer Holiday,4SFVS7QHVFGxDYYp2ui7jV,0.865,0.13699999999999998,0.938,0.669,122.014,j-pop
1531,Kevin Morby,Harlem River,0cDQyfkR7kYIBITKccaDmN,0.469,0.261,0.485,0.607,118.669,indie
1532,Kiiara,Gold,6ZSO7kPn8IMJFymyticbJO,0.41200000000000003,0.615,0.408,0.6,113.04899999999999,electronic
1533,Lana Del Rey,Doin' Time,0Oqc0kKFsQ6MhFOLBNZIGX,0.5379999999999999,0.37200000000000005,0.496,0.649,144.97899999999998,cover
1534,Lana Del Rey,Video Games,24jvD83UgLmrdGjhWTFslY,0.249,0.8109999999999999,0.18100000000000002,0.23600000000000002,72.847,female vocalists
1535,LCD Soundsystem,Get Innocuous!,0Ct2XTT4UBt9Y196i0Ido2,0.963,0.0105,0.574,0.696,118.01,electronic
1536,Led Zeppelin,Black Dog,3qT4bUD1MaWpGrTwcvguhb,0.8640000000000001,0.396,0.7490000000000001,0.43700000000000006,81.39399999999999,classic rock
1537,Led Zeppelin,Fool in the Rain,62p6fF2r4NY6pwZbxxvmr8,0.866,0.0866,0.7609999999999999,0.539,130.345,classic rock
1538,Led Zeppelin,Heartbreaker,6WE7jSshLCuVKoCmobVKVf,0.7090000000000001,0.0746,0.654,0.40299999999999997,97.161,classic rock
1539,Linkin Park,Waiting for the End,1V4Bq9kYHMk9yILUp5z3o3,0.961,0.0415,0.32299999999999995,0.48700000000000004,170.005,rock
1540,Los Kjarkas,Llorando se fue,7K4S9EwJuzsTtT05A9brX0,0.384,0.7120000000000001,0.69,0.35100000000000003,197.642,andina
1541,Lush,Sweetness and Light,1Pr2b8WV0rFkSAjrnzUeDc,0.878,0.326,0.34,0.46,109.90299999999999,shoegaze
1542,Mac DeMarco,A Heart Like Hers,3dAAlzhQiEywGIQ1ULDKNE,0.381,0.8009999999999999,0.557,0.56,147.43200000000002,Lo-Fi
1543,Mac DeMarco,Dreaming,1M0MLvc9H4GGlWFhm06oO4,0.5710000000000001,0.00854,0.14,0.456,163.452,indie
1544,Mac DeMarco,Jonny's Odyssey,6kX0IJzgRHkGOuftDSUmlE,0.36700000000000005,0.171,0.188,0.6809999999999999,89.307,instrumental
1545,Mac DeMarco,My Kind of Woman,2OFrAsP5Vrcb0DtsPNsm54,0.765,0.00294,0.46,0.501,91.76899999999999,indie
1546,Mac DeMarco,The Stars Keep On Calling My Name,6B3bNP0x4vyKM9aYWRvzVf,0.721,0.0275,0.614,0.687,136.635,indie
1547,Marcy Playground,Sex and Candy,5mkGfmJGFZpwK9nA5amOhv,0.5579999999999999,0.23800000000000002,0.63,0.67,80.51100000000001,90s
1548,Maroon 5,Wake Up Call,1zqllQUMCgMaInr0CzFVll,0.9490000000000001,0.0302,0.9690000000000001,0.632,164.118,pop
1549,Mazzy Star,Look On Down From The Bridge,010ALbbh5KlQ4fKWgSdhRd,0.0772,0.642,0.0954,0.37,119.94200000000001,melancholy
1550,Megadeth,A Tout le Monde,6olS0TmHmsGr0hXtcBsiVM,0.747,0.000393,0.255,0.272,202.77700000000002,thrash metal
1551,Megadeth,In My Darkest Hour,5LO0sJCkNMZYLYeGOvblLu,0.978,8.66e-05,0.271,0.322,112.87799999999999,thrash metal
1554,Men I Trust,Space Is the Place,1ln7EnR5W9Twtw1G7Mkz51,0.405,0.409,0.0346,0.8109999999999999,92.001,downtempo
1555,Metallica,Enter Sandman,5BIMPccDwShpXq784RJlJp,0.8240000000000001,0.00206,0.635,0.579,123.331,metal
1556,Metallica,Master of Puppets,54bm2e3tk8cliUz3VSdCPZ,0.828,0.00067,0.562,0.539,105.25,thrash metal
1557,Modern Talking,Brother Louie,5zWZ9iNevP0397xB3jWV2z,0.836,0.396,0.831,0.7829999999999999,108.96600000000001,80s
1558,Mogwai,Helicon 2,14yultYVdiqkDmIBHp7ZVB,0.0969,0.153,0.172,0.691,113.913,post-rock
1559,Muse,Endlessly,131F3d3InZE2fqzTHptIgQ,0.47100000000000003,0.8140000000000001,0.631,0.6559999999999999,110.175,rock
1560,Muse,Stockholm Syndrome,5VVWgWH8HFLAtM8lbttvn9,0.977,0.00187,0.0939,0.434,128.22299999999998,alternative rock
1561,My Bloody Valentine,Blown a Wish,5iaeuSweyKjyrNa47uwwk3,0.442,0.523,0.33899999999999997,0.128,98.302,shoegaze
1562,My Bloody Valentine,Come in Alone,5NziFO1dYnQPu2EXdTB4UL,0.507,0.00175,0.439,0.203,150.32299999999998,shoegaze
1563,My Bloody Valentine,What You Want,6TQMx46BOs5GHS3hcshYQf,0.6579999999999999,0.16899999999999998,0.0386,0.198,133.18200000000002,shoegaze
1564,Nada Surf,Blonde on Blonde,7uzbmVkKDp4VieUkbqJ3Vg,0.436,0.48100000000000004,0.0756,0.603,98.02799999999999,indie
1565,Nada Surf,Hi-Speed Soul,5z3g2qtouhvRm6XQ36I7Yb,0.9159999999999999,0.000175,0.726,0.528,134.05700000000002,indie
1566,Nada Surf,Neither Heaven Nor Space,77gCkMACr3T9ZQPSxiEu8U,0.557,0.33399999999999996,0.306,0.555,95.553,indie
1567,Nada Surf,Paper Boats,6N7gT3YZcnBVC1JWJI11HE,0.5870000000000001,0.00175,0.316,0.606,100.15100000000001,indie rock
1568,Nancy Sinatra,Bang Bang (My Baby Shot Me Down),4JLcAU2xY90qTkTSNM1lUa,0.174,0.982,0.366,0.433,95.802,Soundtrack
1571,New Order,Academic,7ngtcRidZ6cNoV0M5tcG7j,0.956,0.00205,0.721,0.519,136.034,new wave
1572,New Order,Chosen Time,3cNQLJG59xRFGT8cb8KwSi,0.848,0.00126,0.5329999999999999,0.348,160.222,new wave
1574,New Order,The Him,4xKthd47Tm72hzk1yZwhgn,0.8420000000000001,0.141,0.29,0.315,118.54799999999999,post-punk
1576,Nick Drake,River Man,3Uh7rAb7F0XGVpEEDwfH1k,0.11800000000000001,0.852,0.0921,0.473,114.521,folk
1577,Nick Drake,Saturday Sun,1drLQNS9D5z9lBP4DbtO2R,0.121,0.966,0.14400000000000002,0.546,127.12200000000001,folk
1578,Nick Drake,Three Hours,3Mc00D5lLah9WAn62rDKrH,0.214,0.929,0.141,0.447,119.06299999999999,folk
1579,Oasis,(It's Good) To Be Free,0CqBLBGfjDs0EIQvt3wQbA,0.902,0.00207,0.303,0.316,97.848,rock
1580,Oasis,Columbia,20EkniSUbhZ86v1Oc0hhUI,0.8240000000000001,2.38e-06,0.0546,0.314,100.15100000000001,britpop
1581,Oasis,Half the World Away,0if8wueNrAVLfwSH7l1ANJ,0.45799999999999996,0.305,0.23,0.433,115.213,britpop
1582,Oasis,Stop Crying Your Heart Out,0SlpFHdk4UHBDzCEoXzy14,0.5579999999999999,0.0689,0.0985,0.331,150.19,britpop
1583,Oasis,Supersonic,4jJfa4mO5JjV9Tz2aAxE2M,0.9129999999999999,6.31e-05,0.589,0.359,104.05799999999999,britpop
1585,OneRepublic,Secrets,1NhPKVLsHhFUHIOZ32QnS2,0.764,0.0717,0.376,0.516,148.02100000000002,alternative rock
1586,OutKast,Ms. Jackson,0I3q5fE6wg7LIfHGngUTnV,0.8059999999999999,0.14300000000000002,0.613,0.843,94.948,Hip-Hop
1587,Paul Weller,Wild Wood,7xiYCA9pJS904OASmgjOxD,0.22399999999999998,0.418,0.513,0.594,153.726,rock
1588,Pearl Jam,Black (1991),1NFYhPn90HDEZl3FBbzlx8,0.68,0.0452,0.18100000000000002,0.341,76.347,rock
1589,Pearl Jam,Even Flow,6QewNVIDKdSl8Y3ycuHIei,0.9440000000000001,0.0017800000000000001,0.265,0.39399999999999996,105.338,Grunge
1590,Placebo,Days Before You Came,7Jba5mhmgxNJVqxwvp5lKf,0.971,2.0399999999999998e-05,0.424,0.418,90.109,alternative rock
1591,Placebo,Peeping Tom,4gqJVqsakgio6NAJX7odKL,0.529,0.583,0.10800000000000001,0.363,169.425,alternative rock
1592,Placebo,Special K,63peVCtLTPd0aM9x5j97sB,0.9420000000000001,0.000227,0.35600000000000004,0.397,158.99,alternative rock
1593,Placebo,Taste in Men,24edGtzvotH0TO8ZgZgNRy,0.887,0.00316,0.32,0.391,101.969,alternative rock
1594,Porcupine Tree,Buying New Soul,3KnpTbuTSRVdpRivL5YyJM,0.19699999999999998,0.596,0.0472,0.24,91.835,Progressive rock
1595,Porcupine Tree,Fadeaway,4KY5wcVaG4mTfDXNAaE2Js,0.358,0.10800000000000001,0.12,0.519,104.956,Progressive rock
1598,Queen,We Will Rock You,54flyrjcdnQdco7300avMJ,0.49700000000000005,0.679,0.473,0.693,81.308,rock
1599,R.E.M.,Radio Free Europe,46dGFTD918NMz1IP1rPJXO,0.685,0.0030399999999999997,0.8540000000000001,0.36700000000000005,154.953,alternative
1600,Radiohead,15 Step,4oXg7xT4ksBxHTx8PcmSXw,0.8540000000000001,0.0477,0.8440000000000001,0.598,94.458,alternative
1601,Radiohead,Bodysnatchers,4pWIwnnqx8k01fuF95UMIg,0.976,0.00443,0.733,0.342,166.66299999999998,alternative
1602,Radiohead,Go to Sleep,42BeMThJuzIQe1oQvhDwgl,0.86,0.10300000000000001,0.66,0.28800000000000003,161.196,alternative
1603,Radiohead,Ill Wind,12VTgfn13lUx12D7MOYfsn,0.491,0.8690000000000001,0.223,0.515,146.908,alternative rock
1604,Radiohead,Morning Bell,4h37RgtBg9iynN3BIL5lFU,0.462,0.7190000000000001,0.392,0.6459999999999999,142.13299999999998,alternative
1605,Radiohead,Morning Bell/Amnesiac,09rXQjOX61UGL36z76q8OS,0.42100000000000004,0.7120000000000001,0.182,0.319,61.708999999999996,alternative
1606,Radiohead,Motion Picture Soundtrack,4SrRrB27n7fiRkQcPoKfpk,0.13,0.9209999999999999,0.0427,0.11199999999999999,90.835,alternative
1607,Radiohead,Optimistic,1FoUsSi9BCTlNt2Vd7V8XA,0.757,0.0496,0.573,0.402,157.96,alternative
1608,Radiohead,Pulk/Pull Revolving Doors,6AIq6WIkWBoRUb6kTVY8yU,0.625,5.4600000000000006e-05,0.141,0.58,97.044,alternative
1609,Radiohead,Talk Show Host,3cMuGOGSaTWbwOurTS4b3Y,0.479,0.27699999999999997,0.504,0.536,88.831,alternative
1610,Radiohead,Thinking About You,46tfxn5lP7Qsbz7NHsj9iu,0.37,0.705,0.42,0.365,103.44200000000001,alternative
1611,Radiohead,Treefingers,4LrfsgQ5AGouvH3PlxW2PC,0.146,0.8270000000000001,0.0577,0.165,134.50799999999998,ambient
1612,Radiohead,You and Whose Army?,7Hg6a7tZsVTkXnBUepjZU6,0.15,0.794,0.131,0.295,137.504,alternative
1613,Rage Against the Machine,Settle for Nothing,1CbG6oKKrYEw3W1DnddDFv,0.654,0.0299,0.304,0.501,97.97200000000001,rock
1615,Rush,Animate,5uORXVBCCN45rbW5LOuurt,0.937,8.27e-05,0.435,0.504,115.92399999999999,Progressive rock
1616,Sam & Dave,When Something Is Wrong With My Baby,6nvGeEsHWysTGxy6gnhFP4,0.47700000000000004,0.14800000000000002,0.34700000000000003,0.376,138.923,soul
1617,Savage Garden,To the Moon and Back,6FRtjadDsEhZIQIlh1loEM,0.76,0.0205,0.325,0.584,104.101,pop
1618,Scorpions,Believe In Love,3T8I6Fdb6sUvIQqCaXK98b,0.446,0.151,0.364,0.521,132.561,hard rock
1619,Scorpions,No One Like You,26fZwf1ImE4aUJ4XaqOkUg,0.631,0.0203,0.835,0.505,118.178,hard rock
1620,Selena Gomez,Kill Em with Kindness,4CtA6aFArVLvFp3yTXeu7b,0.884,0.007890000000000001,0.39899999999999997,0.757,120.01299999999999,pop
1621,Simon & Garfunkel,Leaves That Are Green,1DrirX7vAJMDAoz37ZbSeA,0.361,0.32,0.889,0.537,105.66799999999999,folk
1622,Simon & Garfunkel,The Sound of Silence,5y788ya4NvwhBznoDIcXwK,0.21600000000000003,0.8370000000000001,0.32799999999999996,0.525,106.76100000000001,folk
1623,Skinshape,I Didn't Know,1RI9Qpt8QbYtwfCW8npcO1,0.39899999999999997,0.43200000000000005,0.581,0.6459999999999999,104.985,indie
1624,Skywave,Kiss,2o1K8tbdiJmX6Ggc9qS4A2,0.9570000000000001,0.111,0.063,0.33899999999999997,115.10799999999999,shoegaze
1625,Slowdive,J's Heaven,5DBhB05IwvrJLWa0hDOCr0,0.289,0.845,0.0762,0.11199999999999999,71.98899999999999,shoegaze
1626,Slowdive,Rutti,03wpSoF5jgbHyVcrdvL9t1,0.162,0.9109999999999999,0.0392,0.45899999999999996,137.997,shoegaze
1627,Slowdive,Slomo,6smJCC2En1iEuN3b9ZQnLX,0.7020000000000001,0.0557,0.358,0.19,107.8,shoegaze
1628,Slowdive,So Tired,3kfyf559TiZFKCwSRu9mSq,0.33,0.39399999999999996,0.0395,0.192,132.907,shoegaze
1630,Sonic Youth,(She's In A) Bad Mood,0pWsSBR6al4MJGZq5jKn1c,0.96,0.128,0.14300000000000002,0.213,134.262,noise rock
1631,Sonic Youth,Inhuman,5CHBFyWh3Dy3jicvCq0roW,0.8640000000000001,0.00035099999999999997,0.0755,0.163,151.093,noise rock
1633,Sonic Youth,Kool Thing,1ZozGivTAYsOwhy6LVHsPX,0.82,0.0103,0.254,0.262,155.197,alternative
1634,Sonic Youth,Mary-Christ,3wfWRI4QpHGOYeRWOfJGar,0.972,0.113,0.25,0.284,173.405,alternative
1635,Sonic Youth,Swimsuit Issue,1A6hWA2PuYJCvM5UoKGHRL,0.934,0.000541,0.14400000000000002,0.242,164.605,rock
1636,Soundgarden,Jesus Christ Pose,2UoHjfejHhemj0KSWCOV2A,0.965,6.66e-06,0.273,0.341,134.328,Grunge
1638,Sports,Feels Like Magic,2IJPYvdLVthNr3bkrZuqz6,0.64,0.23199999999999998,0.35700000000000004,0.68,92.022,indie
1641,Sports,Whatever You Want,60aWYX41VR8Nd4FgtbJKhA,0.37799999999999995,0.37799999999999995,0.49700000000000005,0.722,168.62900000000002,music to get the pussy wet
1642,Styx,A.D. 1928,3WvIE0r15DpLbcHvBT3rdB,0.045,0.616,0.38,0.519,72.748,classic rock
1643,Styx,Miss America,2UpMxlf6h57UsAU77G172s,0.626,0.0353,0.507,0.33299999999999996,138.298,classic rock
1644,Styx,Pieces Of Eight,7EWoyfv1zbF9UufIMLrepX,0.319,0.027000000000000003,0.35600000000000004,0.376,135.81799999999998,Progressive rock
1645,Styx,Superstars,1uHpyOw4Y5mwAtvq7ukStn,0.569,0.256,0.578,0.386,135.515,classic rock
1646,Styx,The Grand Finale,1FegVEQlRoOCa8G2PxEGFr,0.46299999999999997,0.0447,0.12300000000000001,0.23,147.204,classic rock
1647,Sufjan Stevens,Should Have Known Better,5I6y1KWmUoV5YCaIEcs1qs,0.172,0.9790000000000001,0.297,0.5710000000000001,90.97200000000001,indie
1648,Supertramp,Take the Long Way Home,0v0XYK0pLgsPiq5u4FKHaw,0.7,0.22,0.37,0.414,76.79,classic rock
1649,Swimming Tapes,Tides,7gW0fjsIeKONatt8I1w23I,0.643,0.0205,0.376,0.434,134.999,Fave Indie Pop
1651,Talk Talk,Happiness Is Easy,3wowK80ug94yqlI86A9Ej9,0.40700000000000003,0.0214,0.922,0.6990000000000001,106.948,80s
1653,Talk Talk,My Foolish Friend,34IHRf3UVcXnLaqWhfkL3d,0.747,0.0205,0.9159999999999999,0.62,127.896,80s
1654,Talking Heads,Fela's Riff (unfinished outtake),0Q4O6v2akT3RfkNxCt522f,0.826,0.000788,0.7859999999999999,0.691,140.561,new wave
1655,Talking Heads,First Week,5u7oGtNUQ29KCwA6Xw0GJY,0.616,0.138,0.762,0.85,126.706,new wave
1656,Talking Heads,I Wish You Wouldn't Say That,3wDryXAf7AdbqETul2bcX6,0.586,0.129,0.821,0.69,129.738,rock
1658,Talking Heads,Slippery People,2WDvW3o8WeGN4v4cpsYVhT,0.851,0.21600000000000003,0.84,0.637,110.89200000000001,new wave
1659,Taylor Swift,You Need to Calm Down,6RRNNciQGZEXnqk8SQ9yv5,0.6709999999999999,0.009290000000000001,0.7140000000000001,0.7709999999999999,85.02600000000001,pop
1662,The Beach Boys,Good Vibrations,5t9KYe0Fhd5cW6UYT4qP8f,0.473,0.326,0.385,0.396,133.44899999999998,60s
1663,The Beach Boys,I Get Around,3v9xlH6BpmRbqL7hgNJhfT,0.625,0.36,0.514,0.39,144.338,60s
1664,The Beatles,And I Love Her,65vdMBskhx3akkG9vQlSH1,0.331,0.64,0.636,0.767,113.31200000000001,classic rock
1665,The Beatles,Day Tripper,29b2b96jozyD9GPCkOrVLs,0.782,0.12,0.731,0.665,137.453,classic rock
1666,The Beatles,Dear Prudence,5NQYyej46WQkgCbnzGD21W,0.529,0.16,0.332,0.38799999999999996,150.721,classic rock
1667,The Beatles,Golden Slumbers/Carry That Weight/The End,7e5QyScdgY4UFu3eYgy71w,0.425,0.0565,0.243,0.40299999999999997,84.037,pop rock
1668,The Beatles,Hello Goodbye,0vZ97gHhemKm6c64hTfJNA,0.733,0.306,0.8059999999999999,0.479,99.307,classic rock
1669,The Beatles,I Need You,68BTFws92cRztMS1oQ7Ewj,0.48,0.34600000000000003,0.653,0.4,103.436,classic rock
1670,The Beatles,I Should Have Known Better,3pU1CUgPiFfxPCpscwIwQR,0.444,0.257,0.91,0.682,130.704,classic rock
1671,The Beatles,I Want to Hold Your Hand,4pbG9SUmWIvsROVLF0zF9s,0.715,0.386,0.866,0.49,130.726,classic rock
1673,The Beatles,Let It Be,7iN1s7xHE4ifF5povM6A48,0.40299999999999997,0.631,0.41,0.44299999999999995,143.46200000000002,classic rock
1674,The Beatles,Lovely Rita,6h9W5FxX4E9lUFsyq8j1AD,0.47100000000000003,0.0634,0.63,0.61,87.37899999999999,classic rock
1675,The Beatles,Magical Mystery Tour,0qHMhBZqYb99yhX9BHcIkV,0.613,0.0385,0.33799999999999997,0.297,170.96200000000002,classic rock
1676,The Beatles,P.S. I Love You,7Msq9qojB7yORuJvz49iUy,0.6559999999999999,0.389,0.77,0.635,134.435,60s
1677,The Beatles,Please Please Me,6EHuOufBeL6vk3TvVJB5qo,0.48,0.33399999999999996,0.706,0.527,139.388,classic rock
1678,The Beatles,Rain,48TNLcToLs8DWkdj5vYdiW,0.693,2.8199999999999998e-05,0.541,0.23399999999999999,106.93299999999999,classic rock
1679,The Beatles,When I'm Sixty-Four,1NrbnHlR2BFREcyWXHIHip,0.24100000000000002,0.625,0.6609999999999999,0.7040000000000001,140.411,classic rock
1680,The Beatles,You're Going to Lose That Girl,3QXGckP38X4kEOU4eu62e8,0.7190000000000001,0.203,0.698,0.615,124.205,60s
1681,The Brian Jonestown Massacre,Swallowtail,7EihgDpXXMy9iRdTCHf4AT,0.85,0.0272,0.321,0.3,120.161,Psychedelic Rock
1682,The Chemical Brothers,Block Rockin' Beats,2wPFy7SAFnt9Nj2TipWcqb,0.977,0.0206,0.809,0.606,109.41,electronic
1683,The Coral,Dreaming of You,6ebxt3Iylxe0GcEuUGlIvb,0.684,0.374,0.971,0.441,199.00099999999998,indie
